fileName,MRCAoA,MRCColMeaningfulness,MRCConcreteness,MRCFamiliarity,MRCPavioMeaningfulness,POS_numAdjectives,POS_numAdverbs,POS_numNouns,POS_numVerbs,SYN_avgSentenceLength,SYN_numSentences,TRAD_Flesch,TRAD_Kincaid,TRAD_numChars,TRAD_numSyll,Word_TTR,Word_numWords,readinglevel
WNL-Indias-rich-adv.txt,0.33,2.04,1.93,4.15,0.18,0.11,0.04,0.33,0.17,21.84,38.0,60.46,9.46,5.01,1.5,0.49,830.0,2
WNL-Indias-rich-ele.txt,0.34,2.2,2.08,4.34,0.19,0.12,0.04,0.33,0.17,19.07,40.0,70.51,7.49,4.7,1.41,0.41,763.0,0
WNL-Indias-rich-int.txt,0.34,2.04,1.92,4.18,0.17,0.11,0.05,0.33,0.17,21.4,37.0,64.74,8.73,4.86,1.46,0.47,792.0,1
WNL-Inky-the-octopus-adv.txt,0.23,2.18,2.08,4.51,0.25,0.06,0.06,0.28,0.2,20.96,32.0,74.73,7.5,4.44,1.33,0.42,671.0,2
WNL-Inky-the-octopus-ele.txt,0.22,2.26,2.16,4.62,0.27,0.06,0.06,0.29,0.18,18.46,32.0,79.31,6.27,4.35,1.31,0.41,591.0,0
WNL-Inky-the-octopus-int.txt,0.21,2.23,2.14,4.56,0.24,0.06,0.06,0.28,0.19,18.93,33.0,78.48,6.48,4.37,1.31,0.41,625.0,1
WNL-Inventions-adv.txt,0.26,2.16,1.95,4.23,0.23,0.08,0.03,0.34,0.17,25.81,22.0,65.19,9.74,4.69,1.4,0.51,568.0,2
WNL-Inventions-ele.txt,0.25,2.38,2.15,4.48,0.26,0.07,0.03,0.36,0.16,20.77,22.0,78.68,6.71,4.51,1.3,0.51,457.0,0
WNL-Inventions-int.txt,0.23,2.19,1.96,4.25,0.24,0.07,0.04,0.34,0.17,23.04,24.0,71.09,8.31,4.62,1.36,0.5,553.0,1
WNL-JMW-Turner-adv.txt,0.38,2.17,2.06,4.37,0.27,0.08,0.05,0.33,0.14,30.75,29.0,66.29,10.67,4.74,1.33,0.42,892.0,2
WNL-JMW-Turner-ele.txt,0.41,2.26,2.21,4.49,0.28,0.06,0.02,0.38,0.12,19.8,25.0,82.23,5.97,4.66,1.27,0.43,495.0,0
WNL-JMW-Turner-int.txt,0.37,2.2,2.12,4.47,0.25,0.08,0.04,0.34,0.13,23.92,25.0,75.39,7.88,4.7,1.3,0.45,598.0,1
WNL-Japan-adv.txt,0.27,2.11,1.93,4.17,0.2,0.09,0.06,0.32,0.19,26.67,28.0,57.31,11.08,4.86,1.48,0.47,747.0,2
WNL-Japan-ele.txt,0.29,2.24,2.04,4.41,0.2,0.07,0.04,0.34,0.18,17.84,26.0,74.26,6.72,4.54,1.38,0.44,464.0,0
WNL-Japan-int.txt,0.29,2.29,2.04,4.36,0.18,0.09,0.05,0.33,0.18,21.16,30.0,66.53,8.56,4.74,1.43,0.45,635.0,1
WNL-John-Lewis-adv.txt,0.26,2.1,2.05,4.21,0.42,0.07,0.04,0.36,0.15,30.36,30.0,67.12,10.92,4.59,1.31,0.44,911.0,2
WNL-John-Lewis-ele.txt,0.3,2.32,2.29,4.5,0.42,0.06,0.03,0.38,0.15,22.79,24.0,84.96,6.44,4.36,1.19,0.48,547.0,0
WNL-John-Lewis-int.txt,0.25,2.29,2.16,4.41,0.38,0.07,0.03,0.36,0.15,28.04,25.0,75.81,8.97,4.44,1.24,0.47,701.0,1
WNL-Kate-Bush-adv.txt,0.26,2.3,2.1,4.45,0.15,0.05,0.06,0.26,0.19,25.3,40.0,76.17,8.34,4.42,1.26,0.39,1012.0,2
WNL-Kate-Bush-ele.txt,0.24,2.35,2.15,4.45,0.19,0.05,0.07,0.29,0.19,18.72,29.0,85.34,5.46,4.32,1.23,0.45,543.0,0
WNL-Kate-Bush-int.txt,0.27,2.34,2.13,4.48,0.17,0.05,0.07,0.27,0.2,22.25,36.0,78.8,7.26,4.43,1.27,0.41,801.0,1
WNL-Kiruna-adv.txt,0.31,2.29,2.16,4.32,0.35,0.1,0.03,0.31,0.19,28.51,35.0,64.72,10.49,4.74,1.37,0.47,998.0,2
WNL-Kiruna-ele.txt,0.29,2.6,2.38,4.7,0.35,0.1,0.05,0.29,0.19,17.62,40.0,84.23,5.34,4.43,1.26,0.42,705.0,0
WNL-Kiruna-int.txt,0.31,2.46,2.29,4.5,0.37,0.1,0.05,0.29,0.2,21.86,36.0,76.45,7.38,4.54,1.3,0.45,787.0,1
WNL-Lego-movie-adv.txt,0.34,2.19,2.13,4.43,0.22,0.07,0.02,0.36,0.15,29.15,13.0,72.89,9.37,4.56,1.27,0.5,379.0,2
WNL-Lego-movie-ele.txt,0.46,2.42,2.32,4.72,0.25,0.07,0.03,0.35,0.15,20.78,14.0,83.78,5.97,4.44,1.24,0.48,291.0,0
WNL-Lego-movie-int.txt,0.31,2.23,2.14,4.52,0.24,0.08,0.02,0.34,0.15,24.71,14.0,77.92,7.74,4.47,1.26,0.5,346.0,1
WNL-Loneliness-adv.txt,0.38,2.21,1.99,4.29,0.27,0.11,0.05,0.3,0.18,24.53,43.0,59.39,10.56,4.91,1.47,0.43,1055.0,2
WNL-Loneliness-ele.txt,0.31,2.45,2.05,4.54,0.26,0.11,0.05,0.27,0.18,21.5,26.0,65.89,8.86,4.71,1.43,0.43,559.0,0
WNL-Loneliness-int.txt,0.31,2.26,1.96,4.42,0.23,0.11,0.06,0.27,0.18,22.88,34.0,60.16,10.19,4.86,1.47,0.43,778.0,1
WNL-Love-hormonw-adv.txt,0.33,2.12,1.9,4.23,0.29,0.1,0.04,0.31,0.18,25.22,31.0,51.95,11.71,5.07,1.55,0.42,782.0,2
WNL-Love-hormonw-ele.txt,0.34,2.33,2.04,4.51,0.24,0.09,0.06,0.29,0.2,18.87,31.0,64.32,8.5,4.87,1.48,0.39,585.0,0
WNL-Love-hormonw-int.txt,0.36,2.15,1.92,4.32,0.26,0.11,0.05,0.31,0.18,22.54,31.0,56.52,10.43,5.02,1.53,0.41,699.0,1
WNL-Making-a-killing-adv.txt,0.36,1.94,1.89,4.11,0.17,0.1,0.07,0.32,0.14,29.92,41.0,61.42,11.1,4.86,1.4,0.42,1227.0,2
WNL-Making-a-killing-ele.txt,0.42,2.15,2.04,4.38,0.16,0.12,0.07,0.34,0.15,17.89,37.0,85.97,5.1,4.5,1.24,0.39,662.0,0
WNL-Making-a-killing-int.txt,0.42,1.99,1.95,4.25,0.18,0.1,0.07,0.32,0.15,25.45,35.0,68.96,9.06,4.75,1.36,0.42,891.0,1
WNL-Man-falls-adv.txt,0.19,2.2,1.96,4.08,0.17,0.1,0.04,0.3,0.19,25.82,41.0,65.35,9.55,4.77,1.41,0.44,1059.0,2
WNL-Man-falls-ele.txt,0.15,2.36,2.07,4.38,0.19,0.1,0.04,0.3,0.19,25.03,28.0,75.69,7.85,4.51,1.3,0.42,701.0,0
WNL-Man-falls-int.txt,0.17,2.19,1.97,4.1,0.18,0.1,0.04,0.3,0.19,25.08,35.0,69.23,8.74,4.75,1.37,0.43,878.0,1
WNL-Mars-adv.txt,0.22,2.1,1.86,4.16,0.1,0.1,0.05,0.26,0.21,29.73,26.0,62.76,11.2,4.8,1.37,0.45,773.0,2
WNL-Mars-ele.txt,0.19,2.3,2.03,4.5,0.06,0.07,0.06,0.24,0.22,17.64,25.0,88.39,4.79,4.42,1.21,0.41,441.0,0
WNL-Mars-int.txt,0.18,2.2,1.92,4.32,0.09,0.09,0.05,0.25,0.22,21.62,29.0,78.14,7.13,4.55,1.29,0.43,627.0,1
WNL-Men-in-black-adv.txt,0.25,2.33,2.08,4.55,0.14,0.06,0.05,0.26,0.22,21.09,54.0,77.15,7.16,4.52,1.3,0.4,1139.0,2
WNL-Men-in-black-ele.txt,0.26,2.5,2.2,4.75,0.15,0.07,0.05,0.28,0.2,18.05,39.0,82.81,5.68,4.42,1.27,0.41,704.0,0
WNL-Men-in-black-int.txt,0.26,2.32,2.07,4.56,0.15,0.07,0.05,0.27,0.2,19.76,46.0,77.8,6.76,4.56,1.31,0.42,909.0,1
WNL-Mirrors-adv.txt,0.35,2.29,2.23,4.46,0.24,0.07,0.04,0.32,0.15,21.29,41.0,71.85,7.94,4.79,1.36,0.38,873.0,2
WNL-Mirrors-ele.txt,0.33,2.33,2.21,4.4,0.3,0.06,0.04,0.33,0.16,15.96,28.0,83.94,4.98,4.68,1.28,0.43,447.0,0
WNL-Mirrors-int.txt,0.3,2.33,2.21,4.46,0.26,0.07,0.04,0.32,0.16,19.56,41.0,72.6,7.39,4.72,1.38,0.36,802.0,1
WNL-Morocco-adv.txt,0.23,2.01,1.85,4.01,0.25,0.09,0.04,0.32,0.18,25.11,51.0,65.97,9.75,4.83,1.39,0.43,1281.0,2
WNL-Morocco-ele.txt,0.18,2.22,1.93,4.29,0.26,0.09,0.05,0.31,0.17,19.55,27.0,77.14,6.72,4.52,1.32,0.43,528.0,0
WNL-Morocco-int.txt,0.23,2.12,1.89,4.18,0.24,0.1,0.04,0.32,0.16,22.41,39.0,69.73,8.53,4.78,1.37,0.44,874.0,1
WNL-Music-adv.txt,0.3,2.03,1.85,4.0,0.15,0.08,0.05,0.38,0.15,29.94,19.0,52.86,11.97,5.1,1.52,0.47,569.0,2
WNL-Music-ele.txt,0.37,2.39,2.09,4.44,0.15,0.09,0.04,0.36,0.13,20.94,17.0,67.8,8.02,4.78,1.43,0.44,356.0,0
WNL-Music-int.txt,0.33,2.12,1.93,4.11,0.14,0.08,0.05,0.39,0.13,24.45,20.0,58.03,10.1,5.05,1.52,0.47,489.0,1
WNL-Mystery-Shopper-adv.txt,0.3,2.15,2.07,4.32,0.13,0.06,0.07,0.29,0.19,24.36,47.0,67.42,9.19,4.54,1.39,0.4,1145.0,2
WNL-Mystery-Shopper-ele.txt,0.31,2.2,2.13,4.39,0.11,0.05,0.05,0.31,0.2,20.33,36.0,75.22,7.23,4.49,1.34,0.43,732.0,0
WNL-Mystery-Shopper-int.txt,0.32,2.13,2.09,4.32,0.1,0.05,0.07,0.29,0.19,21.42,42.0,70.67,8.1,4.55,1.38,0.42,900.0,1
WNL-NASA-Astronaut-adv.txt,0.3,2.42,2.21,4.58,0.29,0.08,0.05,0.28,0.19,26.51,41.0,84.34,7.27,4.45,1.16,0.41,1087.0,2
WNL-NASA-Astronaut-ele.txt,0.32,2.53,2.31,4.76,0.29,0.09,0.06,0.26,0.19,18.84,38.0,97.07,3.77,4.36,1.1,0.42,716.0,0
WNL-NASA-Astronaut-int.txt,0.31,2.5,2.27,4.7,0.3,0.09,0.05,0.27,0.19,23.26,38.0,89.35,5.83,4.42,1.14,0.42,884.0,1
WNL-Neuroscientists-adv.txt,0.3,2.09,1.97,4.19,0.43,0.08,0.04,0.34,0.17,21.82,46.0,74.77,7.65,4.8,1.32,0.38,1004.0,2
WNL-Neuroscientists-ele.txt,0.28,2.2,1.98,4.37,0.43,0.08,0.03,0.33,0.16,18.45,35.0,82.99,5.72,4.65,1.26,0.37,646.0,0
WNL-Neuroscientists-int.txt,0.31,2.17,1.99,4.35,0.5,0.09,0.03,0.34,0.16,19.8,45.0,77.4,6.81,4.78,1.31,0.34,891.0,1
WNL-New-Orleans-adv.txt,0.24,2.34,2.05,4.19,0.34,0.06,0.05,0.32,0.2,22.6,50.0,75.22,7.84,4.64,1.31,0.41,1130.0,2
WNL-New-Orleans-ele.txt,0.22,2.45,2.15,4.32,0.41,0.06,0.04,0.32,0.22,16.84,39.0,85.45,5.13,4.51,1.25,0.42,657.0,0
WNL-New-Orleans-int.txt,0.24,2.33,2.05,4.24,0.36,0.06,0.04,0.32,0.21,20.36,46.0,78.92,6.89,4.58,1.28,0.42,937.0,1
WNL-Nigerian-low-tech-adv.txt,0.29,1.83,1.63,3.79,0.09,0.08,0.06,0.33,0.18,26.09,22.0,45.01,12.75,5.37,1.63,0.49,574.0,2
WNL-Nigerian-low-tech-ele.txt,0.21,2.05,1.72,3.97,0.11,0.08,0.06,0.34,0.18,14.37,29.0,76.37,5.7,5.03,1.39,0.45,417.0,0
WNL-Nigerian-low-tech-int.txt,0.29,1.94,1.7,3.94,0.08,0.09,0.06,0.33,0.18,20.76,25.0,55.07,10.15,5.27,1.57,0.47,519.0,1
WNL-Noise-pollution--adv.txt,0.31,2.33,1.99,4.37,0.19,0.1,0.04,0.3,0.18,29.86,29.0,61.97,11.31,4.81,1.38,0.43,866.0,2
WNL-Noise-pollution--ele.txt,0.35,2.47,2.14,4.57,0.28,0.09,0.04,0.33,0.18,20.52,25.0,77.54,6.96,4.69,1.3,0.44,513.0,0
WNL-Noise-pollution--int.txt,0.33,2.32,2.0,4.34,0.23,0.09,0.04,0.31,0.19,25.56,30.0,70.7,9.12,4.77,1.33,0.43,767.0,1
WNL-Novel-way-adv.txt,0.33,2.46,2.2,4.67,0.19,0.07,0.06,0.27,0.21,19.37,45.0,75.92,7.11,4.47,1.33,0.43,872.0,2
WNL-Novel-way-ele.txt,0.34,2.63,2.25,4.72,0.18,0.08,0.05,0.28,0.2,16.5,34.0,84.15,5.27,4.29,1.26,0.44,561.0,0
WNL-Novel-way-int.txt,0.34,2.52,2.22,4.73,0.2,0.07,0.05,0.28,0.21,17.54,46.0,79.03,6.24,4.43,1.31,0.43,807.0,1
WNL-On-the-trail-adv.txt,0.32,2.12,2.04,4.21,0.17,0.09,0.05,0.33,0.17,15.22,81.0,79.09,5.57,4.74,1.34,0.43,1233.0,2
WNL-On-the-trail-ele.txt,0.23,2.36,2.14,4.4,0.12,0.09,0.05,0.34,0.18,14.52,50.0,90.07,3.86,4.42,1.22,0.45,726.0,0
WNL-On-the-trail-int.txt,0.32,2.24,2.12,4.33,0.16,0.08,0.05,0.34,0.17,14.86,69.0,85.48,4.61,4.61,1.27,0.42,1026.0,1
WNL-Organic-Food-adv.txt,0.27,2.09,1.87,4.04,0.25,0.12,0.05,0.31,0.18,23.5,42.0,60.24,9.99,5.09,1.48,0.38,987.0,2
WNL-Organic-Food-ele.txt,0.2,2.16,1.89,4.18,0.25,0.12,0.05,0.3,0.16,18.7,34.0,71.28,7.42,4.85,1.4,0.35,636.0,0
WNL-Organic-Food-int.txt,0.23,2.14,1.89,4.08,0.28,0.11,0.05,0.32,0.16,22.28,35.0,62.01,9.42,5.03,1.47,0.39,780.0,1
WNL-Pacific-Islanders-adv.txt,0.35,2.02,1.98,4.27,0.29,0.09,0.05,0.32,0.15,24.54,44.0,73.82,8.38,4.67,1.31,0.4,1080.0,2
WNL-Pacific-Islanders-ele.txt,0.31,2.12,2.03,4.4,0.26,0.09,0.04,0.33,0.16,17.18,43.0,89.84,4.48,4.4,1.2,0.36,739.0,0
WNL-Pacific-Islanders-int.txt,0.34,2.05,2.0,4.29,0.33,0.07,0.04,0.33,0.16,19.9,43.0,81.53,6.23,4.59,1.27,0.4,856.0,1
WNL-Pizza-chain-adv.txt,0.32,2.18,2.11,4.43,0.19,0.06,0.04,0.32,0.2,25.21,33.0,73.46,8.49,4.53,1.31,0.43,832.0,2
WNL-Pizza-chain-ele.txt,0.31,2.26,2.19,4.54,0.21,0.05,0.04,0.32,0.21,17.0,38.0,83.54,5.26,4.43,1.28,0.41,646.0,0
WNL-Pizza-chain-int.txt,0.31,2.19,2.11,4.47,0.17,0.06,0.03,0.31,0.22,20.15,39.0,80.2,6.44,4.47,1.28,0.41,786.0,1
WNL-Planet-adv.txt,0.31,1.99,1.86,4.02,0.23,0.09,0.05,0.3,0.19,32.08,25.0,58.51,12.17,5.02,1.41,0.44,802.0,2
WNL-Planet-ele.txt,0.33,2.18,2.01,4.29,0.24,0.1,0.05,0.3,0.17,25.06,29.0,77.36,7.98,4.76,1.26,0.39,727.0,0
WNL-Planet-int.txt,0.31,2.0,1.88,4.09,0.24,0.1,0.04,0.3,0.18,27.77,27.0,63.95,10.49,4.99,1.39,0.42,750.0,1
WNL-Poverty-adv.txt,0.43,1.96,2.0,4.25,0.3,0.12,0.05,0.31,0.16,29.73,38.0,51.18,12.62,4.95,1.52,0.43,1130.0,2
WNL-Poverty-ele.txt,0.4,2.26,2.18,4.57,0.32,0.11,0.05,0.29,0.17,22.28,32.0,73.21,7.92,4.59,1.34,0.4,713.0,0
WNL-Poverty-int.txt,0.38,2.08,2.05,4.36,0.3,0.12,0.05,0.29,0.17,27.03,31.0,63.23,10.36,4.74,1.41,0.43,838.0,1
WNL-Revolution-adv.txt,0.2,2.27,2.1,4.3,0.26,0.07,0.04,0.33,0.2,19.05,39.0,81.01,6.04,4.44,1.28,0.46,743.0,2
WNL-Revolution-ele.txt,0.13,2.54,2.34,4.56,0.27,0.06,0.04,0.32,0.22,14.42,33.0,91.13,3.67,4.27,1.21,0.44,476.0,0
WNL-Revolution-int.txt,0.17,2.33,2.11,4.37,0.2,0.07,0.04,0.32,0.21,18.0,35.0,82.13,5.7,4.48,1.28,0.45,630.0,1
WNL-Rwanda-adv.txt,0.29,2.25,2.14,4.34,0.21,0.07,0.03,0.36,0.19,19.93,46.0,73.85,7.19,4.66,1.36,0.44,917.0,2
WNL-Rwanda-ele.txt,0.31,2.52,2.45,4.61,0.28,0.07,0.03,0.38,0.18,17.13,36.0,82.63,5.36,4.49,1.29,0.45,617.0,0
WNL-Rwanda-int.txt,0.29,2.29,2.2,4.34,0.23,0.07,0.03,0.37,0.18,19.39,38.0,76.15,6.76,4.66,1.34,0.46,737.0,1
WNL-Satnav-adv.txt,0.22,2.25,1.96,4.37,0.19,0.08,0.06,0.29,0.21,25.6,28.0,62.2,10.46,4.8,1.42,0.46,717.0,2
WNL-Satnav-ele.txt,0.15,2.34,1.99,4.41,0.24,0.08,0.04,0.31,0.2,18.0,28.0,75.17,6.68,4.72,1.36,0.41,504.0,0
WNL-Satnav-int.txt,0.2,2.24,1.93,4.36,0.22,0.08,0.05,0.3,0.2,22.44,29.0,65.56,9.24,4.81,1.42,0.44,651.0,1
WNL-Scarlett-adv.txt,0.41,2.5,2.23,4.52,0.28,0.08,0.05,0.29,0.2,19.91,37.0,70.51,8.15,4.69,1.38,0.43,737.0,2
WNL-Scarlett-ele.txt,0.4,2.74,2.39,4.78,0.25,0.08,0.05,0.28,0.21,17.8,26.0,89.31,4.72,4.28,1.19,0.46,463.0,0
WNL-Scarlett-int.txt,0.43,2.63,2.33,4.62,0.29,0.07,0.06,0.29,0.21,19.5,30.0,82.82,5.99,4.42,1.25,0.44,585.0,1
WNL-School-Sports-adv.txt,0.25,2.15,1.96,4.23,0.25,0.1,0.04,0.32,0.16,30.8,26.0,62.69,11.28,4.9,1.37,0.44,801.0,2
WNL-School-Sports-ele.txt,0.25,2.33,2.11,4.52,0.27,0.1,0.04,0.31,0.16,27.39,23.0,68.85,9.75,4.7,1.33,0.43,630.0,0
WNL-School-Sports-int.txt,0.27,2.19,2.01,4.35,0.26,0.11,0.04,0.31,0.17,29.48,25.0,62.43,11.04,4.9,1.39,0.44,737.0,1
WNL-School-adv.txt,0.28,2.24,2.0,4.27,0.14,0.09,0.04,0.32,0.18,26.28,32.0,73.74,8.82,4.66,1.29,0.42,841.0,2
WNL-School-ele.txt,0.27,2.44,2.15,4.49,0.12,0.09,0.04,0.3,0.19,19.75,36.0,84.2,5.87,4.5,1.23,0.4,711.0,0
WNL-School-int.txt,0.28,2.27,2.03,4.32,0.12,0.1,0.04,0.31,0.18,25.12,31.0,75.25,8.32,4.69,1.28,0.42,779.0,1
WNL-Scientist-adv.txt,0.21,2.17,2.03,4.07,0.44,0.09,0.04,0.34,0.16,29.53,30.0,61.77,11.18,4.85,1.39,0.42,886.0,2
WNL-Scientist-ele.txt,0.25,2.38,2.24,4.39,0.53,0.06,0.04,0.38,0.17,21.46,26.0,74.31,7.59,4.64,1.33,0.39,558.0,0
WNL-Scientist-int.txt,0.21,2.22,2.08,4.18,0.43,0.08,0.03,0.34,0.17,24.67,31.0,67.85,9.23,4.82,1.37,0.42,765.0,1
WNL-Scottish-referendum-adv.txt,0.38,2.21,2.05,4.41,0.2,0.07,0.05,0.3,0.17,26.2,39.0,71.83,8.97,4.74,1.31,0.37,1022.0,2
WNL-Scottish-referendum-ele.txt,0.39,2.42,2.21,4.59,0.15,0.06,0.05,0.32,0.17,19.78,33.0,84.27,5.67,4.55,1.24,0.37,653.0,0
WNL-Scottish-referendum-int.txt,0.39,2.25,2.09,4.49,0.18,0.07,0.05,0.31,0.16,22.89,38.0,79.01,7.22,4.64,1.27,0.36,870.0,1
WNL-SeaWorld-adv.txt,0.41,1.86,1.85,3.97,0.18,0.08,0.03,0.35,0.18,31.95,20.0,56.07,12.3,5.01,1.45,0.48,639.0,2
WNL-SeaWorld-ele.txt,0.34,2.19,2.01,4.33,0.12,0.07,0.01,0.35,0.2,19.81,22.0,81.51,6.15,4.54,1.27,0.48,436.0,0
WNL-SeaWorld-int.txt,0.35,2.05,1.98,4.19,0.2,0.07,0.03,0.35,0.19,22.48,25.0,72.36,7.98,4.72,1.35,0.47,562.0,1
WNL-Shakespeare-adv.txt,0.22,2.24,2.04,4.23,0.33,0.07,0.05,0.33,0.18,29.66,33.0,64.99,10.66,5.09,1.36,0.43,979.0,2
WNL-Shakespeare-ele.txt,0.24,2.47,2.22,4.52,0.4,0.05,0.03,0.33,0.17,21.08,34.0,78.63,6.93,4.9,1.29,0.41,717.0,0
WNL-Shakespeare-int.txt,0.24,2.32,2.12,4.33,0.35,0.06,0.05,0.33,0.18,24.96,33.0,71.34,8.76,5.04,1.33,0.43,824.0,1
WNL-Ships-noise-adv.txt,0.23,1.88,1.71,3.84,0.27,0.08,0.07,0.32,0.19,24.02,34.0,68.64,9.05,4.91,1.37,0.45,817.0,2
WNL-Ships-noise-ele.txt,0.22,2.13,1.86,4.09,0.23,0.1,0.07,0.31,0.18,19.84,32.0,81.57,6.29,4.58,1.26,0.42,635.0,0
WNL-Ships-noise-int.txt,0.25,1.96,1.77,3.98,0.27,0.08,0.07,0.32,0.19,22.76,34.0,73.85,8.03,4.75,1.32,0.44,774.0,1
WNL-Shocking-adv.txt,0.28,2.2,2.05,4.45,0.27,0.07,0.08,0.24,0.22,21.14,35.0,75.08,7.5,4.66,1.32,0.43,740.0,2
WNL-Shocking-ele.txt,0.24,2.23,2.04,4.4,0.25,0.07,0.07,0.24,0.21,17.9,32.0,80.43,6.03,4.62,1.3,0.38,573.0,0
WNL-Shocking-int.txt,0.25,2.19,2.04,4.41,0.29,0.08,0.07,0.24,0.21,20.39,33.0,77.88,6.94,4.65,1.3,0.41,673.0,1
WNL-Shops-adv.txt,0.21,2.1,1.93,4.19,0.19,0.07,0.05,0.3,0.19,22.53,49.0,63.78,9.48,4.73,1.44,0.42,1104.0,2
WNL-Shops-ele.txt,0.2,2.28,2.05,4.34,0.14,0.06,0.04,0.3,0.2,18.59,37.0,70.16,7.66,4.59,1.41,0.39,688.0,0
WNL-Shops-int.txt,0.19,2.19,1.99,4.28,0.16,0.07,0.04,0.3,0.2,19.97,42.0,67.07,8.46,4.65,1.43,0.41,839.0,1
WNL-Six-year-olds-adv.txt,0.25,2.06,1.82,4.07,0.14,0.11,0.05,0.33,0.16,27.09,33.0,52.85,11.6,5.17,1.54,0.46,894.0,2
WNL-Six-year-olds-ele.txt,0.2,2.2,1.89,4.11,0.22,0.1,0.05,0.35,0.18,20.65,26.0,63.79,8.61,5.04,1.48,0.46,537.0,0
WNL-Six-year-olds-int.txt,0.22,2.08,1.81,4.03,0.15,0.11,0.05,0.34,0.16,25.5,28.0,53.01,11.19,5.15,1.56,0.47,714.0,1
WNL-Spain-Robin-Hood-adv.txt,0.29,2.18,2.01,4.25,0.16,0.05,0.05,0.27,0.21,19.36,36.0,74.71,7.01,4.67,1.35,0.44,697.0,2
WNL-Spain-Robin-Hood-ele.txt,0.26,2.4,2.19,4.5,0.32,0.05,0.05,0.29,0.19,15.85,27.0,97.55,3.08,4.23,1.12,0.44,428.0,0
WNL-Spain-Robin-Hood-int.txt,0.3,2.28,2.11,4.38,0.2,0.06,0.05,0.27,0.2,19.1,29.0,80.42,6.16,4.52,1.29,0.46,554.0,1
WNL-Spain-Wetlands-adv.txt,0.22,2.03,1.88,4.09,0.23,0.09,0.06,0.32,0.17,21.79,53.0,67.57,10.16,4.54,1.34,0.43,1155.0,2
WNL-Spain-Wetlands-ele.txt,0.27,2.19,2.06,4.38,0.32,0.09,0.06,0.31,0.16,17.24,45.0,76.33,8.26,4.28,1.26,0.43,776.0,0
WNL-Spain-Wetlands-int.txt,0.25,2.1,1.97,4.27,0.29,0.09,0.07,0.32,0.17,18.33,48.0,72.42,9.0,4.41,1.3,0.43,880.0,1
WNL-Star-Wars-adv.txt,0.28,2.03,1.92,4.15,0.4,0.08,0.03,0.36,0.16,33.44,29.0,59.58,12.34,4.77,1.38,0.45,970.0,2
WNL-Star-Wars-ele.txt,0.27,2.28,2.08,4.3,0.48,0.07,0.03,0.38,0.17,18.42,35.0,83.8,5.55,4.47,1.26,0.41,645.0,0
WNL-Star-Wars-int.txt,0.29,2.15,2.01,4.3,0.46,0.08,0.03,0.37,0.16,22.11,36.0,77.6,7.27,4.59,1.29,0.42,796.0,1
WNL-Still-no-flying-cars-adv.txt,0.18,1.97,1.77,4.04,0.24,0.09,0.05,0.33,0.19,32.64,34.0,46.72,14.1,5.06,1.53,0.44,1110.0,2
WNL-Still-no-flying-cars-ele.txt,0.22,2.05,1.79,4.17,0.16,0.09,0.05,0.33,0.19,24.73,26.0,58.18,10.64,4.93,1.49,0.44,643.0,0
WNL-Still-no-flying-cars-int.txt,0.19,2.01,1.75,4.05,0.16,0.09,0.05,0.33,0.19,27.93,31.0,50.59,12.48,5.07,1.54,0.43,866.0,1
WNL-Swarthy-caveman-adv.txt,0.21,2.1,1.94,4.14,0.21,0.12,0.04,0.29,0.18,23.72,33.0,64.19,9.7,4.99,1.42,0.45,783.0,2
WNL-Swarthy-caveman-ele.txt,0.13,2.28,2.04,4.28,0.18,0.13,0.05,0.27,0.18,20.26,23.0,75.19,7.35,4.72,1.33,0.46,466.0,0
WNL-Swarthy-caveman-int.txt,0.21,2.17,2.01,4.23,0.19,0.12,0.04,0.29,0.17,22.7,27.0,69.13,8.75,4.92,1.37,0.45,613.0,1
WNL-Switched-Babies-adv.txt,0.28,2.52,2.28,4.57,0.37,0.08,0.05,0.26,0.2,19.32,43.0,78.09,6.57,4.56,1.31,0.4,831.0,2
WNL-Switched-Babies-ele.txt,0.17,2.88,2.49,4.89,0.47,0.06,0.06,0.27,0.21,17.86,23.0,89.41,4.64,4.31,1.2,0.41,411.0,0
WNL-Switched-Babies-int.txt,0.25,2.59,2.33,4.65,0.37,0.07,0.05,0.27,0.19,20.38,36.0,80.94,6.39,4.49,1.27,0.4,734.0,1
WNL-Ten-ideas-adv.txt,0.24,2.05,1.96,4.06,0.27,0.13,0.07,0.33,0.14,18.29,31.0,65.08,8.24,5.09,1.47,0.56,567.0,2
WNL-Ten-ideas-ele.txt,0.31,2.36,2.2,4.41,0.36,0.12,0.04,0.36,0.14,16.11,26.0,76.5,6.18,4.71,1.36,0.52,419.0,0
WNL-Ten-ideas-int.txt,0.28,2.13,2.02,4.12,0.3,0.13,0.05,0.34,0.14,16.61,31.0,65.66,7.79,5.04,1.49,0.56,515.0,1
WNL-The-Greek-island-adv.txt,0.3,2.29,2.19,4.48,0.16,0.09,0.07,0.28,0.18,28.65,38.0,70.5,9.95,4.43,1.29,0.42,1089.0,2
WNL-The-Greek-island-ele.txt,0.35,2.35,2.24,4.62,0.16,0.11,0.07,0.29,0.17,19.0,38.0,83.25,5.76,4.37,1.26,0.42,722.0,0
WNL-The-Greek-island-int.txt,0.35,2.3,2.21,4.54,0.17,0.09,0.07,0.28,0.18,25.73,34.0,77.8,8.09,4.39,1.25,0.42,875.0,1
